model,jammer_mode,train_seed,episode,epsilon,return,collisions,collision_rate,switches,switch_rate,steps,mean_td_mse,updates
no_layernorm,sweeping,1,162,0.05813953488372093,90.70000000000002,3,0.03,35,0.35,100,0.020011126545723526,16237
no_layernorm,sweeping,1,163,0.057803468208092484,96.10000000000005,0,0.0,39,0.39,100,0.017280129184946418,16337
no_layernorm,sweeping,1,164,0.0574712643678161,95.00000000000003,1,0.01,31,0.31,100,0.013159779463894666,16437
no_layernorm,sweeping,1,165,0.05714285714285714,94.50000000000003,1,0.01,36,0.36,100,0.012718952326104045,16537
no_layernorm,sweeping,1,166,0.056818181818181816,96.40000000000003,0,0.0,36,0.36,100,0.013069609641097485,16637
no_layernorm,sweeping,1,167,0.05649717514124294,96.80000000000004,0,0.0,32,0.32,100,0.014668673167470843,16737
no_layernorm,sweeping,1,168,0.056179775280898875,94.70000000000002,1,0.01,34,0.34,100,0.016682871058583258,16837
no_layernorm,sweeping,1,169,0.0558659217877095,94.30000000000007,1,0.01,38,0.38,100,0.014105647234246135,16937
no_layernorm,sweeping,1,170,0.05555555555555555,94.10000000000005,1,0.01,40,0.4,100,0.019910618914291262,17037
no_layernorm,sweeping,1,171,0.055248618784530384,95.90000000000006,0,0.0,41,0.41,100,0.01495192182250321,17137
no_layernorm,sweeping,1,172,0.054945054945054944,97.10000000000002,0,0.0,29,0.29,100,0.012919076718389988,17237
no_layernorm,sweeping,1,173,0.0546448087431694,94.90000000000002,1,0.01,32,0.32,100,0.01428218967281282,17337
no_layernorm,sweeping,1,174,0.05434782608695653,94.20000000000005,1,0.01,39,0.39,100,0.01566916035488248,17437
no_layernorm,sweeping,1,175,0.05405405405405406,94.50000000000006,1,0.01,36,0.36,100,0.01129605355206877,17537
no_layernorm,sweeping,1,176,0.05376344086021505,94.80000000000004,1,0.01,33,0.33,100,0.015931549731176345,17637
no_layernorm,sweeping,1,177,0.053475935828877004,92.60000000000004,2,0.02,36,0.36,100,0.010641288151964546,17737
no_layernorm,sweeping,1,178,0.05319148936170213,94.70000000000005,1,0.01,34,0.34,100,0.020478086150251328,17837
no_layernorm,sweeping,1,179,0.052910052910052914,94.60000000000005,1,0.01,35,0.35,100,0.015681481098290533,17937
no_layernorm,sweeping,1,180,0.05263157894736842,94.50000000000003,1,0.01,36,0.36,100,0.014629121110774577,18037
no_layernorm,sweeping,1,181,0.05235602094240837,96.90000000000003,0,0.0,31,0.31,100,0.012571570614818483,18137
no_layernorm,sweeping,1,182,0.052083333333333336,94.80000000000004,1,0.01,33,0.33,100,0.011079485553782433,18237
no_layernorm,sweeping,1,183,0.05181347150259067,96.30000000000004,0,0.0,37,0.37,100,0.012989619446452707,18337
no_layernorm,sweeping,1,184,0.051546391752577324,97.20000000000005,0,0.0,28,0.28,100,0.015188374188728631,18437
no_layernorm,sweeping,1,185,0.05128205128205128,96.40000000000005,0,0.0,36,0.36,100,0.015600984890479595,18537
no_layernorm,sweeping,1,186,0.0510204081632653,96.40000000000003,0,0.0,36,0.36,100,0.01651918864576146,18637
no_layernorm,sweeping,1,187,0.050761421319796954,96.60000000000002,0,0.0,34,0.34,100,0.017049157451838257,18737
no_layernorm,sweeping,1,188,0.050505050505050504,96.70000000000003,0,0.0,33,0.33,100,0.02421088992850855,18837
no_layernorm,sweeping,1,189,0.05025125628140704,94.20000000000006,1,0.01,39,0.39,100,0.014481755320448429,18937
no_layernorm,sweeping,1,190,0.05,96.30000000000005,0,0.0,37,0.37,100,0.01381504932884127,19037
no_layernorm,sweeping,1,191,0.04975124378109452,96.70000000000003,0,0.0,33,0.33,100,0.009053555820137262,19137
no_layernorm,sweeping,1,192,0.04950495049504951,96.60000000000002,0,0.0,34,0.34,100,0.01436075773788616,19237
no_layernorm,sweeping,1,193,0.04926108374384236,92.60000000000002,2,0.02,35,0.35,100,0.011597298278938978,19337
no_layernorm,sweeping,1,194,0.04901960784313726,96.70000000000005,0,0.0,33,0.33,100,0.01372992133256048,19437
no_layernorm,sweeping,1,195,0.04878048780487805,96.70000000000003,0,0.0,33,0.33,100,0.017595083692576736,19537
no_layernorm,sweeping,1,196,0.04854368932038835,97.10000000000002,0,0.0,29,0.29,100,0.010527843134477735,19637
no_layernorm,sweeping,1,197,0.04830917874396135,94.90000000000006,1,0.01,31,0.31,100,0.01082434295443818,19737
no_layernorm,sweeping,1,198,0.04807692307692307,95.00000000000003,1,0.01,31,0.31,100,0.012057111465837806,19837
no_layernorm,sweeping,1,199,0.04784688995215311,96.90000000000003,0,0.0,31,0.31,100,0.014242381670046598,19937
no_layernorm,sweeping,2,0,1.0,75.60000000000002,8,0.08,92,0.92,100,0.09035531922268707,37
no_layernorm,sweeping,2,1,0.9090909090909091,70.09999999999995,11,0.11,88,0.88,100,0.0279967096215114,137
no_layernorm,sweeping,2,2,0.8333333333333334,64.49999999999993,14,0.14,86,0.86,100,0.02436707311309874,237
