model,jammer_mode,train_seed,episode,epsilon,return,collisions,collision_rate,switches,switch_rate,steps,mean_td_mse,updates
hnp,sweeping,1,52,0.16129032258064516,84.50000000000006,6,0.06,39,0.39,100,0.0005164018200594,5237
hnp,sweeping,1,53,0.15873015873015872,92.50000000000001,2,0.02,37,0.37,100,0.00044573664927156643,5337
hnp,sweeping,1,54,0.15625,89.40000000000002,4,0.04,28,0.28,100,0.0005535968397452961,5437
hnp,sweeping,1,55,0.15384615384615385,95.50000000000003,1,0.01,26,0.26,100,0.00044497676295577546,5537
hnp,sweeping,1,56,0.15151515151515152,86.60000000000002,5,0.05,38,0.38,100,0.001575369551719632,5637
hnp,sweeping,1,57,0.14925373134328357,92.70000000000003,2,0.02,35,0.35,100,0.000956940939067863,5737
hnp,sweeping,1,58,0.14705882352941177,94.80000000000005,1,0.01,33,0.33,100,0.0005707356196944602,5837
hnp,sweeping,1,59,0.14492753623188406,97.00000000000004,0,0.0,30,0.3,100,0.0004578238795511425,5937
hnp,sweeping,1,60,0.14285714285714285,92.80000000000007,2,0.02,33,0.33,100,0.00044327783078188074,6037
hnp,sweeping,1,61,0.14084507042253522,92.20000000000002,2,0.02,40,0.4,100,0.00040805693046422673,6137
hnp,sweeping,1,62,0.1388888888888889,94.10000000000005,1,0.01,40,0.4,100,0.0004125757393194363,6237
hnp,sweeping,1,63,0.136986301369863,84.50000000000001,6,0.06,40,0.4,100,0.0004534728811995592,6337
hnp,sweeping,1,64,0.13513513513513511,96.90000000000003,0,0.0,31,0.31,100,0.0006204460124718025,6437
hnp,sweeping,1,65,0.13333333333333333,94.40000000000002,1,0.01,37,0.37,100,0.001387598062865436,6537
hnp,sweeping,1,66,0.13157894736842105,96.80000000000004,0,0.0,32,0.32,100,0.0009326323590357788,6637
hnp,sweeping,1,67,0.12987012987012986,88.10000000000002,4,0.04,42,0.42,100,0.0008054646066739223,6737
hnp,sweeping,1,68,0.12820512820512822,89.30000000000005,4,0.04,30,0.3,100,0.0007406761441961862,6837
hnp,sweeping,1,69,0.12658227848101264,94.50000000000003,1,0.01,36,0.36,100,0.0006791458287625573,6937
hnp,sweeping,1,70,0.125,89.20000000000002,4,0.04,30,0.3,100,0.0006289823945553508,7037
hnp,sweeping,1,71,0.1234567901234568,91.20000000000003,3,0.03,31,0.31,100,0.00040266804353450425,7137
hnp,sweeping,1,72,0.12195121951219513,94.50000000000003,1,0.01,36,0.36,100,0.0003665881112101488,7237
hnp,sweeping,1,73,0.12048192771084336,94.40000000000003,1,0.01,37,0.37,100,0.0008615256588382181,7337
hnp,sweeping,1,74,0.11904761904761904,91.40000000000003,3,0.03,29,0.29,100,0.0005222750334360171,7437
hnp,sweeping,1,75,0.11764705882352941,96.90000000000003,0,0.0,31,0.31,100,0.0004567010380560532,7537
hnp,sweeping,1,76,0.11627906976744186,94.90000000000003,1,0.01,32,0.32,100,0.000412323303607991,7637
