model,jammer_mode,train_seed,episode,epsilon,return,collisions,collision_rate,switches,switch_rate,steps,mean_td_mse,updates
matched,sweeping,1,26,0.2777777777777778,81.80000000000004,7,0.07,48,0.48,100,0.01796819442883134,2637
matched,sweeping,1,27,0.27027027027027023,86.70000000000005,4,0.04,57,0.57,100,0.019956577084958554,2737
matched,sweeping,1,28,0.2631578947368421,90.80000000000004,2,0.02,54,0.54,100,0.02706079004332423,2837
matched,sweeping,1,29,0.25641025641025644,93.60000000000008,0,0.0,64,0.64,100,0.021406240058131517,2937
matched,sweeping,1,30,0.25,79.70000000000002,8,0.08,51,0.51,100,0.020259648244827986,3037
matched,sweeping,1,31,0.24390243902439027,93.30000000000005,1,0.01,48,0.48,100,0.016136392010375856,3137
matched,sweeping,1,32,0.23809523809523808,89.00000000000004,3,0.03,53,0.53,100,0.022155262595042587,3237
matched,sweeping,1,33,0.23255813953488372,84.50000000000006,5,0.05,60,0.6,100,0.021105626560747624,3337
matched,sweeping,1,34,0.22727272727272727,92.50000000000006,1,0.01,56,0.56,100,0.02394635700620711,3437
matched,sweeping,1,35,0.2222222222222222,85.50000000000001,5,0.05,50,0.5,100,0.017873160117305817,3537
matched,sweeping,1,36,0.2173913043478261,85.80000000000003,5,0.05,45,0.45,100,0.017022173148579896,3637
matched,sweeping,1,37,0.2127659574468085,87.40000000000003,4,0.04,49,0.49,100,0.01934504953213036,3737
matched,sweeping,1,38,0.20833333333333334,88.80000000000005,3,0.03,55,0.55,100,0.015859215571545064,3837
matched,sweeping,1,39,0.2040816326530612,88.90000000000003,3,0.03,53,0.53,100,0.01635927028954029,3937
matched,sweeping,1,40,0.2,91.00000000000006,2,0.02,52,0.52,100,0.017841913946904243,4037
matched,sweeping,1,41,0.19607843137254904,91.30000000000008,2,0.02,49,0.49,100,0.02109074853360653,4137
matched,sweeping,1,42,0.1923076923076923,91.10000000000005,2,0.02,51,0.51,100,0.02443679022602737,4237
matched,sweeping,1,43,0.18867924528301888,91.20000000000002,2,0.02,50,0.5,100,0.022894689971581103,4337
matched,sweeping,1,44,0.18518518518518517,93.70000000000007,1,0.01,44,0.44,100,0.01954985074698925,4437
matched,sweeping,1,45,0.18181818181818182,92.60000000000007,1,0.01,55,0.55,100,0.01951535795349628,4537
matched,sweeping,1,46,0.17857142857142858,87.30000000000004,4,0.04,50,0.5,100,0.01765177194029093,4637
matched,sweeping,1,47,0.17543859649122806,86.60000000000001,4,0.04,58,0.58,100,0.022348058498464524,4737
matched,sweeping,1,48,0.1724137931034483,92.70000000000005,1,0.01,54,0.54,100,0.018498681485652924,4837
matched,sweeping,1,49,0.1694915254237288,86.30000000000003,5,0.05,42,0.42,100,0.018653355254791677,4937
matched,sweeping,1,50,0.16666666666666666,93.00000000000006,1,0.01,51,0.51,100,0.01813868193421513,5037
matched,sweeping,1,51,0.1639344262295082,86.50000000000004,4,0.04,58,0.58,100,0.019679120774380863,5137
matched,sweeping,1,52,0.16129032258064516,82.30000000000004,6,0.06,63,0.63,100,0.01711951144039631,5237
matched,sweeping,1,53,0.15873015873015872,91.10000000000005,2,0.02,51,0.51,100,0.01790397217962891,5337
matched,sweeping,1,54,0.15625,88.30000000000004,4,0.04,40,0.4,100,0.015449185920879245,5437
matched,sweeping,1,55,0.15384615384615385,94.30000000000004,1,0.01,38,0.38,100,0.01580946444068104,5537
matched,sweeping,1,56,0.15151515151515152,85.40000000000002,5,0.05,49,0.49,100,0.017255345210433006,5637
matched,sweeping,1,57,0.14925373134328357,92.10000000000004,2,0.02,41,0.41,100,0.018495338819921017,5737
matched,sweeping,1,58,0.14705882352941177,93.50000000000007,1,0.01,46,0.46,100,0.01658662611618638,5837
matched,sweeping,1,59,0.14492753623188406,95.20000000000006,0,0.0,48,0.48,100,0.015462388140149415,5937
matched,sweeping,1,60,0.14285714285714285,85.80000000000005,5,0.05,47,0.47,100,0.01590530887246132,6037
matched,sweeping,1,61,0.14084507042253522,91.10000000000004,2,0.02,50,0.5,100,0.018901233254000546,6137
matched,sweeping,1,62,0.1388888888888889,93.40000000000006,1,0.01,47,0.47,100,0.01714610744267702,6237
matched,sweeping,1,63,0.136986301369863,83.6,6,0.06,49,0.49,100,0.01816746458876878,6337
matched,sweeping,1,64,0.13513513513513511,95.40000000000006,0,0.0,46,0.46,100,0.01625567759387195,6437
matched,sweeping,1,65,0.13333333333333333,94.00000000000004,1,0.01,41,0.41,100,0.022145844302140175,6537
matched,sweeping,1,66,0.13157894736842105,95.80000000000005,0,0.0,42,0.42,100,0.015253967496100813,6637
matched,sweeping,1,67,0.12987012987012986,87.80000000000004,4,0.04,46,0.46,100,0.017651690770871937,6737
matched,sweeping,1,68,0.12820512820512822,87.80000000000004,4,0.04,46,0.46,100,0.019691181532107294,6837
matched,sweeping,1,69,0.12658227848101264,93.90000000000003,1,0.01,42,0.42,100,0.017760512777604164,6937
matched,sweeping,1,70,0.125,88.50000000000004,4,0.04,38,0.38,100,0.017363122859969736,7037
matched,sweeping,1,71,0.1234567901234568,90.10000000000005,3,0.03,42,0.42,100,0.015616833977401257,7137
matched,sweeping,1,72,0.12195121951219513,93.00000000000007,1,0.01,51,0.51,100,0.015461022960953414,7237
matched,sweeping,1,73,0.12048192771084336,93.50000000000004,1,0.01,46,0.46,100,0.01729832378681749,7337
matched,sweeping,1,74,0.11904761904761904,90.10000000000004,3,0.03,42,0.42,100,0.01890255547594279,7437
matched,sweeping,1,75,0.11764705882352941,95.80000000000003,0,0.0,42,0.42,100,0.015415701819583773,7537
matched,sweeping,1,76,0.11627906976744186,93.90000000000002,1,0.01,42,0.42,100,0.016557361735031008,7637
matched,sweeping,1,77,0.1149425287356322,90.70000000000002,3,0.03,35,0.35,100,0.016518030604347585,7737
matched,sweeping,1,78,0.11363636363636363,95.80000000000003,0,0.0,42,0.42,100,0.015637853108346464,7837
matched,sweeping,1,79,0.11235955056179775,91.50000000000004,2,0.02,47,0.47,100,0.013509174180217087,7937
matched,sweeping,1,80,0.1111111111111111,90.00000000000006,3,0.03,43,0.43,100,0.017620331472717226,8037
matched,sweeping,1,81,0.10989010989010989,91.50000000000004,2,0.02,46,0.46,100,0.017649929448962213,8137
matched,sweeping,1,82,0.10869565217391305,95.90000000000005,0,0.0,41,0.41,100,0.016596128055825828,8237
matched,sweeping,1,83,0.1075268817204301,94.60000000000005,1,0.01,35,0.35,100,0.01750109744258225,8337
matched,sweeping,1,84,0.10638297872340426,96.20000000000007,0,0.0,38,0.38,100,0.014366216603666543,8437
matched,sweeping,1,85,0.10526315789473684,95.80000000000005,0,0.0,42,0.42,100,0.014419348943047226,8537
matched,sweeping,1,86,0.10416666666666667,93.50000000000004,1,0.01,46,0.46,100,0.01426952947396785,8637
matched,sweeping,1,87,0.10309278350515465,92.50000000000004,2,0.02,37,0.37,100,0.013145582182332874,8737
matched,sweeping,1,88,0.1020408163265306,94.20000000000005,1,0.01,39,0.39,100,0.014136688760481774,8837
matched,sweeping,1,89,0.10101010101010101,88.00000000000001,4,0.04,43,0.43,100,0.016648918236605824,8937
matched,sweeping,1,90,0.1,92.00000000000003,2,0.02,42,0.42,100,0.0177260058792308,9037
matched,sweeping,1,91,0.09900990099009901,96.40000000000005,0,0.0,36,0.36,100,0.016349537367932498,9137
matched,sweeping,1,92,0.09803921568627452,95.80000000000005,0,0.0,42,0.42,100,0.016691243508830667,9237
matched,sweeping,1,93,0.0970873786407767,90.20000000000003,3,0.03,40,0.4,100,0.013717648414894939,9337
matched,sweeping,1,94,0.09615384615384615,93.30000000000007,1,0.01,48,0.48,100,0.01563123557716608,9437
matched,sweeping,1,95,0.09523809523809523,92.30000000000004,2,0.02,38,0.38,100,0.015911626722663642,9537
matched,sweeping,1,96,0.09433962264150944,95.50000000000007,0,0.0,45,0.45,100,0.016072346987202765,9637
matched,sweeping,1,97,0.09345794392523366,96.00000000000006,0,0.0,40,0.4,100,0.014436243283562362,9737
matched,sweeping,1,98,0.09259259259259259,96.20000000000007,0,0.0,38,0.38,100,0.016307351705618204,9837
matched,sweeping,1,99,0.09174311926605504,94.70000000000003,1,0.01,34,0.34,100,0.014169351877644659,9937
matched,sweeping,1,100,0.09090909090909091,92.20000000000005,2,0.02,40,0.4,100,0.014479216840118169,10037
matched,sweeping,1,101,0.0900900900900901,93.90000000000005,1,0.01,42,0.42,100,0.014157004351727665,10137
matched,sweeping,1,102,0.08928571428571429,93.30000000000004,1,0.01,48,0.48,100,0.013959008203819394,10237
matched,sweeping,1,103,0.08849557522123894,94.20000000000005,1,0.01,38,0.38,100,0.015860301437787713,10337
matched,sweeping,1,104,0.08771929824561403,94.50000000000003,1,0.01,36,0.36,100,0.012984718391671778,10437
matched,sweeping,1,105,0.08695652173913043,94.60000000000005,1,0.01,35,0.35,100,0.017305570603348315,10537
matched,sweeping,1,106,0.08620689655172414,94.90000000000008,0,0.0,51,0.51,100,0.015858542085625232,10637
matched,sweeping,1,107,0.08547008547008547,95.20000000000007,0,0.0,48,0.48,100,0.0139875748148188,10737
matched,sweeping,1,108,0.0847457627118644,96.90000000000003,0,0.0,31,0.31,100,0.014626968684606254,10837
matched,sweeping,1,109,0.08403361344537814,95.00000000000003,1,0.01,31,0.31,100,0.013045312277972699,10937
matched,sweeping,1,110,0.08333333333333333,92.10000000000005,2,0.02,41,0.41,100,0.017019202248193324,11037
matched,sweeping,1,111,0.08264462809917356,91.80000000000001,2,0.02,44,0.44,100,0.016935955430381,11137
matched,sweeping,1,112,0.0819672131147541,96.00000000000006,0,0.0,40,0.4,100,0.0122910664556548,11237
matched,sweeping,1,113,0.08130081300813008,96.10000000000002,0,0.0,39,0.39,100,0.013989664996042848,11337
matched,sweeping,1,114,0.08064516129032258,90.50000000000004,3,0.03,38,0.38,100,0.014017728534527122,11437
matched,sweeping,1,115,0.08,94.40000000000003,1,0.01,37,0.37,100,0.012695582523010672,11537
matched,sweeping,1,116,0.07936507936507936,93.80000000000005,1,0.01,43,0.43,100,0.014495799439027906,11637
matched,sweeping,1,117,0.07874015748031496,97.10000000000005,0,0.0,29,0.29,100,0.014823415027931332,11737
matched,sweeping,1,118,0.078125,94.30000000000004,1,0.01,38,0.38,100,0.013764674039557577,11837
matched,sweeping,1,119,0.07751937984496124,92.40000000000003,2,0.02,38,0.38,100,0.011224464173428714,11937
matched,sweeping,1,120,0.07692307692307693,96.40000000000006,0,0.0,36,0.36,100,0.011560304905287921,12037
matched,sweeping,1,121,0.07633587786259542,94.50000000000006,1,0.01,36,0.36,100,0.016588077186606823,12137
matched,sweeping,1,122,0.07575757575757576,94.10000000000005,1,0.01,40,0.4,100,0.012069826750084757,12237
matched,sweeping,1,123,0.07518796992481203,94.60000000000005,1,0.01,35,0.35,100,0.010095784650184214,12337
matched,sweeping,1,124,0.07462686567164178,94.30000000000004,1,0.01,38,0.38,100,0.012249237177893519,12437
matched,sweeping,1,125,0.07407407407407407,95.90000000000006,0,0.0,41,0.41,100,0.014885267820209264,12537
matched,sweeping,1,126,0.07352941176470588,94.50000000000006,1,0.01,36,0.36,100,0.01447736461646855,12637
matched,sweeping,1,127,0.07299270072992702,96.00000000000006,0,0.0,40,0.4,100,0.016505266013555227,12737
matched,sweeping,1,128,0.07246376811594203,96.20000000000006,0,0.0,38,0.38,100,0.012254355601035058,12837
matched,sweeping,1,129,0.07194244604316546,96.30000000000005,0,0.0,37,0.37,100,0.016339653278701006,12937
matched,sweeping,1,130,0.07142857142857142,94.20000000000005,1,0.01,39,0.39,100,0.010807438604533672,13037
matched,sweeping,1,131,0.07092198581560284,90.50000000000004,3,0.03,38,0.38,100,0.009896053364500404,13137
matched,sweeping,1,132,0.07042253521126761,96.10000000000005,0,0.0,39,0.39,100,0.011709530868101866,13237
matched,sweeping,1,133,0.06993006993006992,93.80000000000005,1,0.01,43,0.43,100,0.011304014571942389,13337
matched,sweeping,1,134,0.06944444444444445,95.00000000000003,1,0.01,31,0.31,100,0.011295570740476251,13437
matched,sweeping,1,135,0.06896551724137931,94.80000000000005,1,0.01,33,0.33,100,0.010545879709534347,13537
matched,sweeping,1,136,0.0684931506849315,96.00000000000007,0,0.0,40,0.4,100,0.011377630098722875,13637
matched,sweeping,1,137,0.06802721088435375,94.80000000000005,1,0.01,32,0.32,100,0.01165954536292702,13737
matched,sweeping,1,138,0.06756756756756756,96.60000000000005,0,0.0,34,0.34,100,0.012558994994033129,13837
matched,sweeping,1,139,0.06711409395973154,94.40000000000003,1,0.01,37,0.37,100,0.013274844423867761,13937
matched,sweeping,1,140,0.06666666666666667,96.20000000000005,0,0.0,38,0.38,100,0.012657828216906636,14037
matched,sweeping,1,141,0.06622516556291391,96.10000000000005,0,0.0,39,0.39,100,0.009435062985867262,14137
matched,sweeping,1,142,0.06578947368421052,94.50000000000006,1,0.01,36,0.36,100,0.0149250005511567,14237
matched,sweeping,1,143,0.06535947712418301,92.20000000000002,2,0.02,40,0.4,100,0.012939884434454143,14337
matched,sweeping,1,144,0.06493506493506493,94.20000000000005,1,0.01,39,0.39,100,0.012525961420033127,14437
matched,sweeping,1,145,0.06451612903225806,94.60000000000004,1,0.01,35,0.35,100,0.014271633438766003,14537
matched,sweeping,1,146,0.06410256410256411,94.30000000000007,1,0.01,37,0.37,100,0.012870349078439177,14637
matched,sweeping,1,147,0.06369426751592357,97.00000000000003,0,0.0,30,0.3,100,0.011643798442091792,14737
matched,sweeping,1,148,0.06329113924050632,92.40000000000003,2,0.02,38,0.38,100,0.012416062229312956,14837
matched,sweeping,1,149,0.06289308176100629,94.20000000000006,1,0.01,39,0.39,100,0.011479750294238329,14937
matched,sweeping,1,150,0.0625,96.30000000000004,0,0.0,37,0.37,100,0.012266721604391932,15037
matched,sweeping,1,151,0.06211180124223602,93.80000000000007,1,0.01,43,0.43,100,0.012426505438052118,15137
matched,sweeping,1,152,0.0617283950617284,93.80000000000004,1,0.01,43,0.43,100,0.009890363300219179,15237
matched,sweeping,1,153,0.06134969325153374,94.40000000000005,1,0.01,37,0.37,100,0.013690952069591731,15337
matched,sweeping,1,154,0.06097560975609757,93.40000000000006,1,0.01,47,0.47,100,0.013409386118873955,15437
matched,sweeping,1,155,0.06060606060606061,96.60000000000005,0,0.0,34,0.34,100,0.010121674691326916,15537
matched,sweeping,1,156,0.06024096385542168,96.40000000000005,0,0.0,36,0.36,100,0.010330469275359064,15637
matched,sweeping,1,157,0.059880239520958084,90.60000000000002,3,0.03,37,0.37,100,0.013058253056369722,15737
matched,sweeping,1,158,0.05952380952380952,94.60000000000007,1,0.01,35,0.35,100,0.011238333615474404,15837
matched,sweeping,1,159,0.0591715976331361,95.90000000000003,0,0.0,41,0.41,100,0.015770268589258195,15937
matched,sweeping,1,160,0.058823529411764705,92.80000000000003,2,0.02,34,0.34,100,0.011253097101580352,16037
matched,sweeping,1,161,0.05847953216374269,92.80000000000001,2,0.02,34,0.34,100,0.011840898348018526,16137
matched,sweeping,1,162,0.05813953488372093,90.90000000000002,3,0.03,34,0.34,100,0.012431862764060497,16237
matched,sweeping,1,163,0.057803468208092484,96.80000000000004,0,0.0,32,0.32,100,0.011310437163338065,16337
matched,sweeping,1,164,0.0574712643678161,94.90000000000005,1,0.01,32,0.32,100,0.012085217316634953,16437
matched,sweeping,1,165,0.05714285714285714,94.30000000000004,1,0.01,38,0.38,100,0.010567440388258546,16537
matched,sweeping,1,166,0.056818181818181816,96.50000000000003,0,0.0,35,0.35,100,0.011720432804431767,16637
matched,sweeping,1,167,0.05649717514124294,95.80000000000004,0,0.0,42,0.42,100,0.012078344048932195,16737
matched,sweeping,1,168,0.056179775280898875,94.90000000000003,1,0.01,32,0.32,100,0.012352783894166351,16837
matched,sweeping,1,169,0.0558659217877095,94.20000000000005,1,0.01,38,0.38,100,0.009641302304808051,16937
matched,sweeping,1,170,0.05555555555555555,95.00000000000003,1,0.01,31,0.31,100,0.01106756404740736,17037
matched,sweeping,1,171,0.055248618784530384,95.90000000000006,0,0.0,41,0.41,100,0.012525261351838709,17137
matched,sweeping,1,172,0.054945054945054944,96.90000000000003,0,0.0,31,0.31,100,0.01352235788013786,17237
matched,sweeping,1,173,0.0546448087431694,94.80000000000004,1,0.01,33,0.33,100,0.011090317084454,17337
matched,sweeping,1,174,0.05434782608695653,94.10000000000004,1,0.01,40,0.4,100,0.01479662231169641,17437
matched,sweeping,1,175,0.05405405405405406,94.00000000000006,1,0.01,41,0.41,100,0.011706090134102851,17537
matched,sweeping,1,176,0.05376344086021505,94.70000000000003,1,0.01,34,0.34,100,0.01141950520221144,17637
matched,sweeping,1,177,0.053475935828877004,92.50000000000003,2,0.02,36,0.36,100,0.009507668872829526,17737
matched,sweeping,1,178,0.05319148936170213,94.40000000000005,1,0.01,37,0.37,100,0.01180004283087328,17837
matched,sweeping,1,179,0.052910052910052914,95.10000000000002,1,0.01,30,0.3,100,0.010577305362094194,17937
matched,sweeping,1,180,0.05263157894736842,94.50000000000003,1,0.01,36,0.36,100,0.01014393029268831,18037
matched,sweeping,1,181,0.05235602094240837,96.60000000000005,0,0.0,34,0.34,100,0.011006207473110407,18137
matched,sweeping,1,182,0.052083333333333336,95.20000000000005,1,0.01,29,0.29,100,0.009514813490677626,18237
matched,sweeping,1,183,0.05181347150259067,96.60000000000005,0,0.0,34,0.34,100,0.00827140744542703,18337
matched,sweeping,1,184,0.051546391752577324,96.50000000000003,0,0.0,35,0.35,100,0.011258893425110727,18437
matched,sweeping,1,185,0.05128205128205128,96.50000000000006,0,0.0,35,0.35,100,0.010816187346354127,18537
matched,sweeping,1,186,0.0510204081632653,96.60000000000002,0,0.0,34,0.34,100,0.014236627859063447,18637
matched,sweeping,1,187,0.050761421319796954,96.40000000000003,0,0.0,36,0.36,100,0.013352495133876801,18737
matched,sweeping,1,188,0.050505050505050504,96.00000000000006,0,0.0,40,0.4,100,0.010117140226066112,18837
matched,sweeping,1,189,0.05025125628140704,95.10000000000005,1,0.01,30,0.3,100,0.009224429016467185,18937
matched,sweeping,1,190,0.05,96.40000000000009,0,0.0,36,0.36,100,0.010533046757336706,19037
matched,sweeping,1,191,0.04975124378109452,96.20000000000005,0,0.0,38,0.38,100,0.009341419793199747,19137
matched,sweeping,1,192,0.04950495049504951,96.80000000000004,0,0.0,32,0.32,100,0.011451688278466463,19237
matched,sweeping,1,193,0.04926108374384236,92.40000000000005,2,0.02,38,0.38,100,0.009865657947957516,19337
matched,sweeping,1,194,0.04901960784313726,96.30000000000005,0,0.0,37,0.37,100,0.00947285050759092,19437
matched,sweeping,1,195,0.04878048780487805,96.40000000000003,0,0.0,36,0.36,100,0.010647121155634522,19537
matched,sweeping,1,196,0.04854368932038835,96.40000000000006,0,0.0,36,0.36,100,0.011617570247035474,19637
matched,sweeping,1,197,0.04830917874396135,95.70000000000005,1,0.01,24,0.24,100,0.007944605129305274,19737
matched,sweeping,1,198,0.04807692307692307,95.00000000000003,1,0.01,30,0.3,100,0.008719285912811757,19837
matched,sweeping,1,199,0.04784688995215311,96.30000000000005,0,0.0,37,0.37,100,0.013764527263119816,19937
matched,sweeping,2,0,1.0,75.60000000000002,8,0.08,92,0.92,100,0.11534877931950865,37
matched,sweeping,2,1,0.9090909090909091,72.29999999999998,10,0.1,85,0.85,100,0.025748339192941786,137
matched,sweeping,2,2,0.8333333333333334,66.59999999999994,13,0.13,85,0.85,100,0.022789926426485183,237
matched,sweeping,2,3,0.7692307692307692,75.70000000000003,8,0.08,89,0.89,100,0.01941832246258855,337
matched,sweeping,2,4,0.7142857142857143,77.50000000000003,7,0.07,92,0.92,100,0.02612582706846297,437
matched,sweeping,2,5,0.6666666666666666,76.7,8,0.08,81,0.81,100,0.017960136742331087,537
matched,sweeping,2,6,0.625,76.7,8,0.08,81,0.81,100,0.014386277911253274,637
matched,sweeping,2,7,0.5882352941176471,72.69999999999997,10,0.1,82,0.82,100,0.015594161991029977,737
matched,sweeping,2,8,0.5555555555555556,75.2,9,0.09,76,0.76,100,0.012792664768639952,837
matched,sweeping,2,9,0.5263157894736842,87.10000000000005,3,0.03,72,0.72,100,0.022323939045891167,937
matched,sweeping,2,10,0.5,80.80000000000003,6,0.06,78,0.78,100,0.016625647279433907,1037
matched,sweeping,2,11,0.47619047619047616,77.5,8,0.08,73,0.73,100,0.019410447045229377,1137
matched,sweeping,2,12,0.45454545454545453,82.80000000000003,5,0.05,76,0.76,100,0.019583663400262595,1237
matched,sweeping,2,13,0.4347826086956522,85.70000000000003,4,0.04,65,0.65,100,0.02363417477812618,1337
matched,sweeping,2,14,0.4166666666666667,84.10000000000007,5,0.05,64,0.64,100,0.017727088150568306,1437
matched,sweeping,2,15,0.4,87.10000000000005,3,0.03,72,0.72,100,0.017301123845390974,1537
matched,sweeping,2,16,0.3846153846153846,80.19999999999999,7,0.07,63,0.63,100,0.0140072439936921,1637
matched,sweeping,2,17,0.37037037037037035,89.70000000000006,2,0.02,65,0.65,100,0.018052649917081,1737
matched,sweeping,2,18,0.35714285714285715,81.10000000000002,6,0.06,73,0.73,100,0.026813824251294135,1837
matched,sweeping,2,19,0.3448275862068966,78.39999999999998,8,0.08,63,0.63,100,0.023538015917874872,1937
matched,sweeping,2,20,0.3333333333333333,85.90000000000005,4,0.04,65,0.65,100,0.01932059520855546,2037
matched,sweeping,2,21,0.3225806451612903,87.60000000000005,3,0.03,67,0.67,100,0.018369208606891334,2137
matched,sweeping,2,22,0.3125,87.00000000000003,4,0.04,54,0.54,100,0.019151295432820917,2237
matched,sweeping,2,23,0.30303030303030304,87.70000000000007,3,0.03,66,0.66,100,0.017362378383986653,2337
matched,sweeping,2,24,0.29411764705882354,92.40000000000003,1,0.01,57,0.57,100,0.022273455634713172,2437
matched,sweeping,2,25,0.2857142857142857,89.10000000000004,3,0.03,52,0.52,100,0.02484857209958136,2537
matched,sweeping,2,26,0.2777777777777778,89.70000000000005,2,0.02,65,0.65,100,0.017515407791361213,2637
matched,sweeping,2,27,0.27027027027027023,78.50000000000003,8,0.08,63,0.63,100,0.018004987640306353,2737
matched,sweeping,2,28,0.2631578947368421,92.60000000000005,1,0.01,55,0.55,100,0.02045253843534738,2837
matched,sweeping,2,29,0.25641025641025644,88.40000000000003,3,0.03,59,0.59,100,0.016113259992562235,2937
matched,sweeping,2,30,0.25,86.50000000000003,4,0.04,58,0.58,100,0.018240788537077605,3037
matched,sweeping,2,31,0.24390243902439027,85.00000000000004,5,0.05,54,0.54,100,0.019585977010428905,3137
matched,sweeping,2,32,0.23809523809523808,87.40000000000002,4,0.04,50,0.5,100,0.016711925375275313,3237
matched,sweeping,2,33,0.23255813953488372,91.10000000000007,2,0.02,51,0.51,100,0.01599113720934838,3337
matched,sweeping,2,34,0.22727272727272727,89.20000000000005,3,0.03,51,0.51,100,0.016730233342386783,3437
matched,sweeping,2,35,0.2222222222222222,83.40000000000003,6,0.06,51,0.51,100,0.01818195188883692,3537
matched,sweeping,2,36,0.2173913043478261,88.10000000000004,3,0.03,62,0.62,100,0.01498213581275195,3637
matched,sweeping,2,37,0.2127659574468085,93.20000000000007,1,0.01,49,0.49,100,0.0198478202521801,3737
matched,sweeping,2,38,0.20833333333333334,86.40000000000003,5,0.05,41,0.41,100,0.014847779716365039,3837
matched,sweeping,2,39,0.2040816326530612,93.10000000000005,1,0.01,50,0.5,100,0.019889338710345327,3937
matched,sweeping,2,40,0.2,93.60000000000005,1,0.01,45,0.45,100,0.014305102992802859,4037
matched,sweeping,2,41,0.19607843137254904,91.80000000000007,2,0.02,44,0.44,100,0.016925260946154593,4137
matched,sweeping,2,42,0.1923076923076923,89.10000000000004,3,0.03,51,0.51,100,0.014983584871515632,4237
matched,sweeping,2,43,0.18867924528301888,89.40000000000003,3,0.03,48,0.48,100,0.019367445576936006,4337
matched,sweeping,2,44,0.18518518518518517,93.20000000000006,1,0.01,48,0.48,100,0.0158614200912416,4437
matched,sweeping,2,45,0.18181818181818182,91.30000000000004,2,0.02,49,0.49,100,0.017041501766070725,4537
matched,sweeping,2,46,0.17857142857142858,87.10000000000002,4,0.04,53,0.53,100,0.017266635359264912,4637
matched,sweeping,2,47,0.17543859649122806,93.40000000000005,1,0.01,47,0.47,100,0.0170846384158358,4737
matched,sweeping,2,48,0.1724137931034483,89.50000000000003,3,0.03,48,0.48,100,0.016803308203816415,4837
matched,sweeping,2,49,0.1694915254237288,91.00000000000006,2,0.02,52,0.52,100,0.015231379084289074,4937
matched,sweeping,2,50,0.16666666666666666,91.80000000000004,2,0.02,44,0.44,100,0.019817953864112496,5037
matched,sweeping,2,51,0.1639344262295082,96.00000000000006,0,0.0,40,0.4,100,0.0181031830701977,5137
matched,sweeping,2,52,0.16129032258064516,89.50000000000004,3,0.03,48,0.48,100,0.016209151423536242,5237
matched,sweeping,2,53,0.15873015873015872,94.30000000000007,1,0.01,38,0.38,100,0.0176509818341583,5337
matched,sweeping,2,54,0.15625,92.20000000000007,2,0.02,40,0.4,100,0.017446494475007058,5437
matched,sweeping,2,55,0.15384615384615385,91.80000000000003,2,0.02,44,0.44,100,0.01573148712515831,5537
matched,sweeping,2,56,0.15151515151515152,94.00000000000004,1,0.01,41,0.41,100,0.01415308856870979,5637
matched,sweeping,2,57,0.14925373134328357,93.10000000000004,1,0.01,49,0.49,100,0.014873196980915963,5737
matched,sweeping,2,58,0.14705882352941177,95.50000000000004,0,0.0,45,0.45,100,0.017611070927232506,5837
matched,sweeping,2,59,0.14492753623188406,88.00000000000001,4,0.04,42,0.42,100,0.017864058278501033,5937
matched,sweeping,2,60,0.14285714285714285,91.50000000000004,2,0.02,47,0.47,100,0.013791913129389287,6037
matched,sweeping,2,61,0.14084507042253522,93.80000000000005,1,0.01,43,0.43,100,0.014621567716822027,6137
matched,sweeping,2,62,0.1388888888888889,96.00000000000006,0,0.0,40,0.4,100,0.016739807086996735,6237
matched,sweeping,2,63,0.136986301369863,89.80000000000003,3,0.03,45,0.45,100,0.01945112379267812,6337
matched,sweeping,2,64,0.13513513513513511,93.70000000000006,1,0.01,44,0.44,100,0.017619457989931107,6437
matched,sweeping,2,65,0.13333333333333333,94.30000000000004,1,0.01,38,0.38,100,0.014235258353874087,6537
matched,sweeping,2,66,0.13157894736842105,90.50000000000003,3,0.03,37,0.37,100,0.01604868417605758,6637
matched,sweeping,2,67,0.12987012987012986,92.30000000000003,2,0.02,39,0.39,100,0.014904845999553799,6737
matched,sweeping,2,68,0.12820512820512822,94.20000000000005,1,0.01,39,0.39,100,0.01616333124693483,6837
matched,sweeping,2,69,0.12658227848101264,93.90000000000008,1,0.01,42,0.42,100,0.018140735314227642,6937
matched,sweeping,2,70,0.125,95.50000000000006,0,0.0,45,0.45,100,0.015584697327576578,7037
matched,sweeping,2,71,0.1234567901234568,92.20000000000005,2,0.02,40,0.4,100,0.01689411250408739,7137
matched,sweeping,2,72,0.12195121951219513,96.00000000000003,0,0.0,40,0.4,100,0.01668782685417682,7237
matched,sweeping,2,73,0.12048192771084336,85.90000000000003,5,0.05,45,0.45,100,0.01325041183270514,7337
matched,sweeping,2,74,0.11904761904761904,93.70000000000005,1,0.01,44,0.44,100,0.018733246992342176,7437
matched,sweeping,2,75,0.11764705882352941,94.00000000000003,1,0.01,41,0.41,100,0.02289636109955609,7537
matched,sweeping,2,76,0.11627906976744186,91.70000000000005,2,0.02,45,0.45,100,0.014366063850466161,7637
matched,sweeping,2,77,0.1149425287356322,96.20000000000006,0,0.0,38,0.38,100,0.01702167556155473,7737
matched,sweeping,2,78,0.11363636363636363,90.40000000000003,3,0.03,38,0.38,100,0.016546045769937335,7837
matched,sweeping,2,79,0.11235955056179775,94.30000000000005,1,0.01,38,0.38,100,0.016263548848219216,7937
matched,sweeping,2,80,0.1111111111111111,92.00000000000004,2,0.02,42,0.42,100,0.017483200738206507,8037
