model,jammer_mode,train_seed,episode,epsilon,return,collisions,collision_rate,switches,switch_rate,steps,mean_td_mse,updates
no_polynomial,sweeping,1,189,0.05025125628140704,94.10000000000005,1,0.01,40,0.4,100,0.004414548747008667,18937
no_polynomial,sweeping,1,190,0.05,95.20000000000006,0,0.0,48,0.48,100,0.009298067439813167,19037
no_polynomial,sweeping,1,191,0.04975124378109452,96.40000000000005,0,0.0,36,0.36,100,0.005568669360363856,19137
no_polynomial,sweeping,1,192,0.04950495049504951,96.70000000000005,0,0.0,33,0.33,100,0.005492009430890903,19237
no_polynomial,sweeping,1,193,0.04926108374384236,91.70000000000005,2,0.02,44,0.44,100,0.007869011897128075,19337
no_polynomial,sweeping,1,194,0.04901960784313726,95.30000000000007,0,0.0,47,0.47,100,0.00801500060595572,19437
no_polynomial,sweeping,1,195,0.04878048780487805,96.00000000000003,0,0.0,40,0.4,100,0.006360503605101257,19537
no_polynomial,sweeping,1,196,0.04854368932038835,96.30000000000004,0,0.0,37,0.37,100,0.00434533602441661,19637
no_polynomial,sweeping,1,197,0.04830917874396135,93.80000000000003,1,0.01,42,0.42,100,0.005452851167647168,19737
no_polynomial,sweeping,1,198,0.04807692307692307,94.60000000000002,1,0.01,35,0.35,100,0.0033869893837254494,19837
no_polynomial,sweeping,1,199,0.04784688995215311,96.90000000000006,0,0.0,31,0.31,100,0.006823544098297134,19937
no_polynomial,sweeping,2,0,1.0,75.60000000000002,8,0.08,92,0.92,100,0.18963872450026306,37
no_polynomial,sweeping,2,1,0.9090909090909091,72.29999999999998,10,0.1,85,0.85,100,0.03235516380518675,137
no_polynomial,sweeping,2,2,0.8333333333333334,66.59999999999994,13,0.13,85,0.85,100,0.025488360105082392,237
no_polynomial,sweeping,2,3,0.7692307692307692,76.10000000000004,8,0.08,85,0.85,100,0.010576570956036448,337
no_polynomial,sweeping,2,4,0.7142857142857143,77.60000000000002,7,0.07,91,0.91,100,0.021023842729628085,437
no_polynomial,sweeping,2,5,0.6666666666666666,75.9,8,0.08,89,0.89,100,0.008568685112986713,537
no_polynomial,sweeping,2,6,0.625,76.79999999999998,8,0.08,80,0.8,100,0.004439406836172566,637
no_polynomial,sweeping,2,7,0.5882352941176471,72.69999999999997,10,0.1,81,0.81,100,0.004167956747114659,737
no_polynomial,sweeping,2,8,0.5555555555555556,75.6,9,0.09,72,0.72,100,0.0029014107829425486,837
no_polynomial,sweeping,2,9,0.5263157894736842,86.60000000000005,3,0.03,77,0.77,100,0.003921493799425662,937
no_polynomial,sweeping,2,10,0.5,80.80000000000004,6,0.06,78,0.78,100,0.0032214961666613817,1037
no_polynomial,sweeping,2,11,0.47619047619047616,78.00000000000001,8,0.08,68,0.68,100,0.004543234079610556,1137
no_polynomial,sweeping,2,12,0.45454545454545453,83.10000000000004,5,0.05,73,0.73,100,0.0051542205305304374,1237
